customer_id,segment,industry,city,employee_count_band,signup_date,churn_date,contract_type,acquisition_channel
17790,SMB,Финуслуги,Екатеринбург,50-200,2019-06-29,,monthly,paid
17791,SMB,Медицина,Воронеж,<50,2021-12-26,2025-07-14,monthly,referral
17792,SMB,HoReCa,Самара,<50,2020-11-04,,pay_as_you_go,referral
17793,Large,Строительство,Казань,500+,2023-09-02,2024-08-16,annual,organic
17794,Mid,Медиа,Санкт-Петербург,200-500,2022-10-07,2024-01-05,monthly,organic
17795,SMB,HoReCa,Москва,<50,2022-11-08,,pay_as_you_go,paid
17796,Mid,Образование,Екатеринбург,200-500,2022-10-11,,annual,direct
17797,SMB,Производство,Екатеринбург,50-200,2024-02-14,,monthly,organic
17798,Large,Медицина,Нижний Новгород,500+,2022-10-23,,annual,paid
17799,Mid,Логистика,Москва,200-500,2020-04-17,2023-04-16,pay_as_you_go,referral
17800,Mid,Медицина,Москва,50-200,2021-04-28,,annual,referral
17801,Mid,Медиа,Самара,50-200,2020-04-19,,monthly,referral
17802,Mid,Логистика,Новосибирск,200-500,2022-09-21,2023-10-06,annual,organic
17803,SMB,Финуслуги,Москва,<50,2020-08-23,2023-12-25,monthly,organic
17804,Mid,Медицина,Краснодар,50-200,2023-11-21,,pay_as_you_go,referral
17805,SMB,Производство,Екатеринбург,200-500,2021-04-26,,monthly,organic
17806,SMB,Розница,Санкт-Петербург,50-200,2019-11-18,,pay_as_you_go,paid
17807,SMB,Строительство,Москва,<50,2020-07-21,2023-08-19,monthly,organic
17808,SMB,Медиа,Ростов-на-Дону,<50,2022-04-20,,monthly,paid
17809,Mid,HoReCa,Нижний Новгород,50-200,2020-02-06,,annual,referral
17810,Mid,Профуслуги,Москва,200-500,2020-10-29,2024-10-08,monthly,paid
17811,SMB,Логистика,Москва,<50,2023-12-25,,annual,organic
17812,SMB,Строительство,Санкт-Петербург,<50,2022-06-15,2023-11-19,monthly,paid
17813,SMB,HoReCa,Екатеринбург,50-200,2022-08-29,,pay_as_you_go,organic
17814,SMB,Розница,Москва,<50,2025-07-02,,annual,paid
17815,SMB,Медицина,Санкт-Петербург,<50,2021-05-27,2023-10-02,monthly,organic
17816,SMB,HoReCa,Москва,<50,2020-11-23,,annual,paid
17817,SMB,Образование,Краснодар,<50,2022-03-07,,monthly,paid
17818,SMB,Образование,Санкт-Петербург,<50,2019-07-11,2023-10-11,monthly,organic
17819,SMB,Строительство,Воронеж,<50,2024-09-07,2025-09-02,monthly,direct
17820,SMB,Профуслуги,Санкт-Петербург,50-200,2022-06-24,,monthly,organic
17821,SMB,Логистика,Воронеж,<50,2024-10-07,,annual,referral
17822,Mid,Образование,Екатеринбург,50-200,2020-04-13,2024-05-26,monthly,paid
17823,SMB,Финуслуги,Ростов-на-Дону,<50,2023-01-05,,monthly,paid
17824,Mid,Строительство,Ростов-на-Дону,50-200,2020-04-13,,monthly,referral
17825,SMB,Образование,Воронеж,<50,2019-12-17,,monthly,organic
17826,SMB,Логистика,Москва,<50,2021-09-06,2024-10-23,annual,organic
17827,SMB,Финуслуги,Москва,<50,2020-05-05,2025-11-08,annual,referral
17828,SMB,Образование,Москва,<50,2021-02-15,,monthly,organic
17829,SMB,Медиа,Нижний Новгород,<50,2019-12-17,2024-08-26,monthly,referral
17830,SMB,Образование,Москва,<50,2024-10-29,,monthly,paid
17831,Mid,Медицина,Воронеж,50-200,2023-08-10,,monthly,paid
17832,SMB,Логистика,Москва,50-200,2024-08-12,,pay_as_you_go,paid
17833,Mid,Медицина,Новосибирск,50-200,2021-02-22,,annual,paid
17834,SMB,Профуслуги,Санкт-Петербург,50-200,2024-07-05,2025-04-27,pay_as_you_go,referral
17835,SMB,Образование,Краснодар,<50,2019-05-18,,monthly,referral
17836,SMB,Медиа,Москва,50-200,2020-10-15,2024-04-24,monthly,direct
17837,SMB,Строительство,Казань,<50,2022-05-20,2023-02-23,monthly,organic
17838,SMB,Производство,Екатеринбург,<50,2021-03-17,2024-11-14,annual,paid
17839,Large,Образование,Ростов-на-Дону,200-500,2019-04-19,2023-06-23,pay_as_you_go,referral
17840,SMB,Производство,Воронеж,200-500,2021-05-06,2023-02-26,monthly,paid
17841,SMB,Недвижимость,Москва,<50,2024-06-06,,annual,paid
17842,Mid,HoReCa,Санкт-Петербург,200-500,2021-06-30,,monthly,direct
17843,Large,HoReCa,Санкт-Петербург,200-500,2022-06-12,,annual,paid
17844,Mid,Логистика,Новосибирск,50-200,2021-07-06,2024-06-03,pay_as_you_go,organic
17845,Mid,Профуслуги,Новосибирск,<50,2020-10-04,,annual,organic
17846,SMB,Финуслуги,Самара,<50,2024-01-30,,pay_as_you_go,direct
17847,SMB,Недвижимость,Самара,<50,2022-12-06,,annual,referral
17848,Mid,Строительство,Нижний Новгород,50-200,2022-08-22,2024-05-28,monthly,paid
17849,Mid,HoReCa,Нижний Новгород,200-500,2025-01-30,,annual,organic
17850,SMB,Строительство,Краснодар,<50,2022-07-05,2024-02-23,pay_as_you_go,referral
17851,Mid,Медиа,Москва,50-200,2019-04-21,,annual,direct
17852,SMB,Строительство,Ростов-на-Дону,<50,2022-10-23,2023-11-22,pay_as_you_go,paid
17853,Mid,Логистика,Санкт-Петербург,50-200,2021-08-12,,annual,referral
17854,SMB,ИТ и софт,Самара,<50,2022-09-04,,annual,referral
17855,Mid,Недвижимость,Санкт-Петербург,50-200,2023-05-22,,annual,organic
17856,SMB,Медицина,Екатеринбург,200-500,2019-04-02,,annual,referral
17857,SMB,Образование,Санкт-Петербург,50-200,2021-05-02,,annual,direct
17858,SMB,Недвижимость,Самара,<50,2022-12-24,,monthly,organic
17859,Mid,Медиа,Воронеж,200-500,2020-09-05,2023-12-13,pay_as_you_go,organic
17860,SMB,Производство,Москва,<50,2023-01-14,,monthly,paid
17861,SMB,Производство,Москва,<50,2020-06-25,,monthly,paid
17862,SMB,Производство,Москва,<50,2024-05-31,,annual,paid
17863,SMB,ИТ и софт,Новосибирск,<50,2022-07-13,,pay_as_you_go,referral
17864,Mid,Недвижимость,Санкт-Петербург,50-200,2021-04-05,,monthly,paid
17865,Mid,Образование,Екатеринбург,200-500,2022-09-20,,annual,paid
17866,SMB,HoReCa,Москва,<50,2023-06-29,2025-10-30,pay_as_you_go,direct
17867,SMB,Медицина,Самара,500+,2023-02-07,,annual,paid
17868,Large,Медиа,Ростов-на-Дону,200-500,2019-12-01,,annual,direct
17869,SMB,Образование,Краснодар,<50,2019-11-06,2023-02-16,annual,direct
17870,SMB,Финуслуги,Москва,<50,2024-06-14,,pay_as_you_go,paid
17871,Mid,Образование,Самара,50-200,2023-05-17,2024-04-04,monthly,organic
17872,SMB,Финуслуги,Санкт-Петербург,<50,2022-09-23,,annual,referral
17873,SMB,HoReCa,Екатеринбург,50-200,2023-05-13,,pay_as_you_go,paid
17874,SMB,HoReCa,Москва,<50,2023-07-12,,monthly,direct
17875,SMB,HoReCa,Санкт-Петербург,50-200,2022-03-09,2025-01-06,monthly,referral
17876,Mid,Логистика,Санкт-Петербург,50-200,2020-11-06,,monthly,referral
17877,Mid,Производство,Санкт-Петербург,200-500,2020-06-28,2023-10-12,pay_as_you_go,organic
17878,Large,Производство,Воронеж,500+,2021-06-01,,annual,referral
17879,Mid,Медиа,Самара,50-200,2023-07-27,,annual,paid
17880,SMB,Финуслуги,Самара,<50,2024-04-29,,pay_as_you_go,organic
17881,Mid,ИТ и софт,Краснодар,200-500,2024-09-07,,monthly,direct
17882,SMB,Розница,Москва,50-200,2019-07-09,,monthly,referral
17883,SMB,ИТ и софт,Екатеринбург,500+,2021-06-05,,monthly,direct
17884,Mid,ИТ и софт,Санкт-Петербург,50-200,2023-05-30,2023-07-19,monthly,paid
17885,SMB,Медиа,Екатеринбург,<50,2022-01-29,2024-12-27,monthly,paid
17886,SMB,Строительство,Екатеринбург,<50,2022-12-16,2023-06-14,monthly,direct
17887,Mid,Медицина,Санкт-Петербург,50-200,2019-12-27,,pay_as_you_go,organic
17888,SMB,Недвижимость,Санкт-Петербург,50-200,2023-04-07,,annual,paid
17889,SMB,Финуслуги,Екатеринбург,50-200,2020-04-17,,monthly,organic
17890,SMB,Образование,Казань,200-500,2020-02-01,2024-10-19,monthly,organic
17891,SMB,Медиа,Москва,50-200,2020-12-25,,annual,referral
17892,Large,ИТ и софт,Москва,200-500,2019-09-10,,monthly,organic
17893,SMB,Профуслуги,Москва,200-500,2021-11-14,,pay_as_you_go,paid
17894,Mid,Строительство,Нижний Новгород,50-200,2022-12-25,,annual,paid
17895,SMB,Розница,Екатеринбург,<50,2024-12-28,,annual,organic
17896,SMB,Строительство,Новосибирск,<50,2021-08-09,,annual,paid
17897,SMB,Розница,Новосибирск,<50,2022-08-04,,annual,organic
17898,Large,Розница,Санкт-Петербург,200-500,2022-04-03,,monthly,referral
17899,Mid,Недвижимость,Москва,<50,2022-04-18,2024-02-05,annual,paid
17900,Mid,Логистика,Ростов-на-Дону,50-200,2022-08-31,2025-10-25,monthly,organic
17901,SMB,Медиа,Санкт-Петербург,<50,2021-11-04,,monthly,organic
17902,SMB,Розница,Москва,50-200,2023-09-25,2023-12-15,monthly,direct
17903,SMB,Строительство,Москва,<50,2024-12-09,,monthly,paid
17904,SMB,HoReCa,Краснодар,50-200,2022-02-15,,monthly,direct
17905,SMB,HoReCa,Новосибирск,50-200,2021-07-29,2025-11-04,monthly,organic
17906,Mid,ИТ и софт,Казань,50-200,2021-03-14,2024-11-13,pay_as_you_go,organic
17907,Mid,Образование,Москва,50-200,2023-02-25,,pay_as_you_go,paid
17908,Mid,Производство,Краснодар,50-200,2020-07-22,2024-08-27,monthly,direct
17909,SMB,Медиа,Москва,<50,2021-06-17,2023-04-03,monthly,organic
17910,SMB,Финуслуги,Новосибирск,<50,2023-05-12,2024-04-29,annual,paid
17911,Mid,Профуслуги,Санкт-Петербург,<50,2025-03-09,,annual,paid
17912,SMB,Медицина,Казань,<50,2021-02-25,,monthly,organic
17913,Mid,HoReCa,Новосибирск,50-200,2023-04-05,,monthly,organic
17914,SMB,Финуслуги,Екатеринбург,<50,2024-02-10,,annual,organic
17915,Mid,Логистика,Москва,200-500,2019-08-18,2023-01-10,monthly,direct
17916,SMB,Логистика,Москва,<50,2022-11-29,,monthly,organic
17917,SMB,Недвижимость,Москва,50-200,2023-05-04,,annual,direct
17918,SMB,Логистика,Казань,<50,2024-07-12,2024-11-15,monthly,direct
17919,SMB,Профуслуги,Екатеринбург,<50,2023-09-10,,monthly,paid
17920,Mid,Строительство,Москва,50-200,2025-02-05,,annual,referral
17921,SMB,HoReCa,Москва,<50,2025-01-21,,annual,paid
17922,SMB,Производство,Новосибирск,<50,2021-01-30,,annual,organic
17923,SMB,Профуслуги,Екатеринбург,<50,2024-01-28,,annual,direct
17924,Large,HoReCa,Москва,500+,2025-05-08,,annual,direct
17925,Mid,Недвижимость,Москва,<50,2023-02-21,2023-12-27,pay_as_you_go,referral
17926,Large,HoReCa,Санкт-Петербург,500+,2022-10-25,2024-10-21,pay_as_you_go,paid
17927,SMB,HoReCa,Воронеж,<50,2021-09-28,,annual,direct
17928,SMB,Логистика,Самара,<50,2023-01-31,2025-10-05,pay_as_you_go,organic
17929,Mid,Медицина,Москва,50-200,2021-12-02,,annual,organic
17930,SMB,Логистика,Новосибирск,<50,2021-08-15,2023-09-01,monthly,organic
17931,SMB,Медиа,Екатеринбург,<50,2024-04-21,,annual,paid
17932,Mid,Медиа,Казань,50-200,2022-03-23,,annual,referral
17933,Large,Производство,Самара,200-500,2020-12-07,,annual,referral
17934,Mid,Логистика,Краснодар,50-200,2023-08-11,,monthly,paid
17935,Large,HoReCa,Москва,500+,2020-06-12,,annual,organic
17936,Mid,Медицина,Москва,50-200,2022-05-25,,annual,referral
17937,SMB,Образование,Воронеж,50-200,2020-02-19,,monthly,paid
17938,SMB,Финуслуги,Нижний Новгород,<50,2021-04-27,,annual,referral
17939,SMB,Финуслуги,Санкт-Петербург,50-200,2021-05-27,,annual,paid
17940,Mid,Логистика,Воронеж,200-500,2022-05-26,,annual,paid
17941,SMB,Строительство,Москва,<50,2021-12-24,2023-03-27,monthly,organic
17942,SMB,Медицина,Санкт-Петербург,<50,2024-05-19,,annual,direct
17943,Large,Недвижимость,Москва,500+,2022-12-06,,annual,organic
17944,SMB,Финуслуги,Санкт-Петербург,<50,2023-12-06,,annual,referral
17945,Mid,Розница,Санкт-Петербург,200-500,2024-06-03,2024-12-23,monthly,paid
17946,SMB,Розница,Екатеринбург,50-200,2020-12-14,2023-01-15,monthly,organic
17947,SMB,Строительство,Санкт-Петербург,<50,2024-07-27,,annual,organic
17948,SMB,Розница,Нижний Новгород,<50,2022-04-01,,annual,organic
17949,SMB,Строительство,Москва,<50,2021-02-09,,annual,referral
17950,SMB,Медиа,Москва,50-200,2022-02-21,,annual,organic
17951,SMB,Медицина,Казань,50-200,2022-01-31,2023-12-15,monthly,referral
17952,Mid,Финуслуги,Москва,50-200,2021-03-31,2023-07-11,monthly,organic
17953,SMB,Производство,Москва,<50,2020-08-12,,monthly,direct
17954,SMB,Образование,Самара,<50,2023-05-04,2024-03-01,monthly,direct
17955,SMB,Строительство,Москва,<50,2022-05-21,2024-07-28,monthly,direct
17956,Large,Образование,Москва,200-500,2020-08-07,,annual,organic
17957,SMB,Финуслуги,Санкт-Петербург,500+,2022-10-27,2023-05-18,monthly,referral
17958,SMB,Медиа,Москва,<50,2021-04-22,,annual,referral
17959,Mid,Профуслуги,Ростов-на-Дону,200-500,2021-11-29,2023-03-07,monthly,paid
17960,SMB,Профуслуги,Нижний Новгород,<50,2023-01-24,,annual,organic
17961,SMB,Медицина,Москва,<50,2023-05-06,,monthly,paid
17962,SMB,Розница,Казань,50-200,2021-12-04,2025-01-23,monthly,direct
17963,SMB,Образование,Москва,<50,2021-07-25,,annual,direct
17964,Mid,Профуслуги,Екатеринбург,200-500,2023-12-09,2024-10-19,monthly,organic
17965,Mid,ИТ и софт,Санкт-Петербург,50-200,2025-04-04,,annual,paid
17966,SMB,Профуслуги,Санкт-Петербург,50-200,2022-08-30,2023-06-10,pay_as_you_go,paid
